question,tag
আমি নতুন ভোটার; স্মার্ট কার্ড কবে বিতরণ করা হবে?,new_voter_got_normal_card_when_get_smart_card
আমি নতুন ভোটার; কবে স্মার্ট কার্ড ইস্যু নোটিশ দেবে?,new_voter_got_normal_card_when_get_smart_card
আমি নতুন ভোটার; চিপযুক্ত এনআইডি কার্ড কবে হাতে পেতে পারবো?,new_voter_got_normal_card_when_get_smart_card
আমি নতুন ভোটার; কাগজের কার্ড আছে স্মার্ট কার্ড কবে আসছে?,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটার; অনলাইন এনআইডি ডাউনলোড করেছি চিপ কার্ড কবে আসবে?,new_voter_got_normal_card_when_get_smart_card
আমি নতুন ভোটার; কবে প্লাস্টিক স্মার্ট কার্ড দেওয়া হবে জানাবেন?,new_voter_got_normal_card_when_get_smart_card
আমি নতুন ভোটার; স্মার্ট কার্ডের বিতরণ কখন শুরু হবে আমাদের এলাকায়?,new_voter_got_normal_card_when_get_smart_card
কাগজের এনআইডি হাতে; স্মার্ট কার্ড কখন ইস্যু হবে আমি নতুন ভোটার।,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটার; অস্থায়ী কার্ড হাতে স্মার্ট কার্ড কবে তুলবো?,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটার; স্মার্ট কার্ড কবে হাতে আসবে বলে আশা করা যায়?,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটার; স্মার্ট এনআইডি কার্ড কবে হস্তান্তর করা হবে?,new_voter_got_normal_card_when_get_smart_card
কাগজের এনআইডি আছে; নতুন ভোটারের স্মার্ট কার্ড কখন তোলা যাবে?,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটারদের জন্য স্মার্ট কার্ড কবে ইস্যু নেয়া যায়?,new_voter_got_normal_card_when_get_smart_card
সদ্য ভোটার হিসেবে রেগুলার কার্ড পেয়েছি; স্মার্ট কার্ডের তারিখ কবে?,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটারদের স্মার্ট কার্ড কবে দিতে শুরু করবে?,new_voter_got_normal_card_when_get_smart_card
"নতুন ভোটার হয়েছি, কাগজের কার্ড পেলাম চিপ কার্ড কখন বিতরণ হবে?",new_voter_got_normal_card_when_get_smart_card
"আমি নতুন ভোটার, এনআইডি কার্ড পেয়েছি, চিপ সহ কার্ড কবে আসবে?",new_voter_got_normal_card_when_get_smart_card
নতুন ভোটার ডিজিটাল কার্ড কবে হাতে পাবো?,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটারদের স্মার্ট কার্ড কবে কোথা থেকে নিতে হবে?,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটার হয়ে সাধারণ কার্ড পেয়েছি চিপ কার্ড কবে মিলবে?,new_voter_got_normal_card_when_get_smart_card
নতুন ভোটারদের স্মার্ট কার্ড কবে আনুষ্ঠানিকভাবে দেয়?,new_voter_got_normal_card_when_get_smart_card
আমি নতুন ভোটার চিপসহ স্মার্ট এনআইডি কবে পাওয়া যাবে?,new_voter_got_normal_card_when_get_smart_card
"আমি নতুন ভোটার, এনআইডি নম্বর পেয়েছি প্লাস্টিক কার্ড কবে?",new_voter_got_normal_card_when_get_smart_card
নতুন ভোটারদের স্মার্ট এনআইডি কবে করে দেয়া হয়?,new_voter_got_normal_card_when_get_smart_card
সদ্য ভোটার; অস্থায়ী কার্ড আছে স্মার্ট কার্ড কবে হাতে পাবো?,new_voter_got_normal_card_when_get_smart_card
"সদ্য ভোটার নিবন্ধন করেছি, অস্থায়ী/প্রিন্টেড কার্ড আছে চিপসহ স্মার্ট কার্ড কবে পাব?",new_voter_got_normal_card_when_get_smart_card
